,stock_name,title,publish_day,analyst,rating,rating_change,file_name
7651,日産自動車（7201）,日産自動車：3Q予想上回る増益、ボトムアウトとともに競争力回復が待たれる(2月10日)／日産自(7201),2014/2/10,野口正太郎,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021226585400.pdf
7652,日揮（1963）,日揮：工事進捗率が想定より低い。受注は会社計画達成可能性高い／日揮(1963),2014/2/12,大内卓/張乾,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021226801900.pdf
7653,ヤクルト本社（2267）,ヤクルト本社：医薬事業と米州事業の業績予想を中心に減額／ヤクルト(2267)等,2014/2/12,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021226904500.pdf
7654,日清オイリオグループ（2602）,日清オイリオグループ：原料市況ピークアウトの中、食用油価格を下げない努力が必要／日清オイリオ(2602)等,2014/2/12,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021226905800.pdf
7655,不二製油（2607）,不二製油：CBE価格上昇期待が遠のいた上に、国内製菓製パン素材も苦戦／不二油(2607)等,2014/2/12,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021226933000.pdf
7656,キッコーマン（2801）,キッコーマン：国内減額修正、海外上方修正でトータルではやや上方修正／キッコーマン(2801)等,2014/2/12,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021226933800.pdf
7657,フジシールインターナショナル（7864）,フジシールインターナショナル：高ROE に見合う株価へ、ディスカウント率は着実にシュリンク／フジシール(7864)等,2014/2/12,沖平吉康,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021226933900.pdf
7658,日本電産（6594）,"日本電産：自動車電装化時代の代表銘柄に。目標株価15,400円／日電産(6594)",2014/2/12,渡邉洋治,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021226981400.pdf
7659,日本通運（9062）,日本通運：市場平均以上の予想 PERに割安感なく投資評価「2」に引き下げ／日通(9062),2014/2/12,板?ｱ王亮,2,格下げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021226986400.pdf
7660,東洋インキＳＣホールディングス（4634）,東洋インキＳＣホールディングス：3Q業績に減速感、通期計画の営業利益に未達懸念残る／洋インキHD(4634),2014/2/12,竹内忍,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021227137000.pdf
7661,Ｔ＆Ｄホールディングス（8795）,Ｔ＆Ｄホールディングス：経済的ソルベンシー比率は2Qに比べさらに改善／Ｔ＆ＤHD(8795),2014/2/12,丹羽孝一,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021227173800.pdf
7662,大林組（1802）,大林組：15/3期からの建築採算及び業績回復想定に変更なし／大林組(1802)等,2014/2/12,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021227175600.pdf
7663,ヤマハ発動機（7272）,ヤマハ発動機：4Q想定通りだが、今期も新興国の通貨や需要変動が焦点の計画／ヤマハ発(7272),2014/2/12,野口正太郎,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021227190100.pdf
7664,三菱電機（6503）,三菱電機：14/3期上振れや来期以降の堅調持続、企業体質の健全性を評価／三菱電(6503),2014/2/12,嶋田幸彦,1,格上げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021227202500.pdf
7665,太平洋セメント（5233）,太平洋セメント：3Q営業利益は弊社想定を上回る良好な決算／太平洋セメ(5233),2014/2/12,岡芹弘幸,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021227208700.pdf
7666,セコム（9735）,セコム：3Q決算：サプライズなし。会社計画達成可能との見解に変更なし／セコム(9735),2014/2/12,織田浩史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021227209800.pdf
7667,アサヒグループホールディングス（2502）,アサヒグループホールディングス：まずは株式市場にドライに受け止められるかもしれない決算／アサヒ(2502),2014/2/12,沖平吉康,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021227214400.pdf
7668,サッポロホールディングス（2501）,サッポロホールディングス：ガイダンス弱いが、業績拡大は 15/12期からとの見方に沿う内容(2月12日)／サッポロHD(2501),2014/2/12,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327444300.pdf
7669,リンテック（7966）,リンテック：3Qは会計要因除けば弊社想定線、自己株取得発表はポジティブ(2月12日)／リンテック(7966),2014/2/12,並木祥行,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327446100.pdf
7670,千代田化工建設（6366）,"千代田化工建設：Cameron LNGを受注しても会社計画6,000億円のハードル高い(2月12日)／千代建(6366)",2014/2/12,大内卓/張乾,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327446200.pdf
7671,ＳＭＣ（6273）,ＳＭＣ：3Ｑ決算はサプライズなし。国内は緩やかな回復続く(2月12日)／ＳＭＣ(6273),2014/2/12,大内卓/張乾,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327454300.pdf
7672,DMG  森精機（6141）,DMG 森精機：4Qはより一層の値下げを計画。通期計画の上振れ幅縮小(2月12日)／DMG森精(6141),2014/2/12,張乾/大内卓,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327455600.pdf
7673,日医工（4541）,日医工：14/3期3Qは想定線。中期業績は投資戦略などがポイント(2月12日)／日医工(4541),2014/2/12,橋口和明/中沢安弘,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327456200.pdf
7674,古河電気工業（5801）,古河電気工業：3Q決算にサプライズないが、収益基盤整備は徐々に進み始めた(2月12日)／古河電(5801),2014/2/12,原田一裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327457300.pdf
7675,三菱マテリアル（5711）,三菱マテリアル：3Qは営業利益がやや計画を下回ったが鉱山配当でカバー(2月12日)／三菱マ(5711),2014/2/12,原田一裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327457700.pdf
7676,ケーヒン（7251）,ケーヒン：新車効果当面継続、全社的な体質改善に期待(2月12日)／ケーヒン(7251),2014/2/12,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327462800.pdf
7677,東京放送ホールディングス（9401）,東京放送ホールディングス：放送収入、放送外とも伸び悩み。弊社予想を下方修正(2月12日)／ＴＢＳHD(9401),2014/2/12,前田栄二,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327463500.pdf
7678,三井不動産（8801）,三井不動産：3Qも順調で、中期経営計画目標前倒し達成以上のペースとみる(2月12日)／三井不(8801)等,2014/2/12,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327466300.pdf
7679,ＳＡＮＫＹＯ（6417）,ＳＡＮＫＹＯ：足元の遊技機販売の苦戦や厳しい市場環境を受け弊社予想減額(2月12日)／SANKYO(6417),2014/2/12,前田栄二,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327468900.pdf
7680,清水建設（1803）,清水建設：工事採算の底打ちは近いが、割安感には乏しい(2月12日)／清水建(1803),2014/2/12,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327472800.pdf
7681,コナミ（9766）,コナミ：弊社予想を大幅下方修正も、15/3期増益の確度は高い(2月12日)／コナミ(9766),2014/2/12,前田栄二,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327473900.pdf
7682,鹿島（1812）,鹿島：建築採算は 14/3期は一段と悪化するも、15/3期より改善と見込む(2月12日)／鹿島(1812)等,2014/2/12,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327477500.pdf
7683,ユニプレス（5949）,ユニプレス：北米増産コストが想定以上に増加、14/3期保守的に見直し(2月12日)／ユニプレス(5949),2014/2/12,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327482500.pdf
7684,ソフトバンク（9984）,"ソフトバンク：着実に成長戦略を実行、目標株価は 9,900円へ引き上げ(2月12日)／ソフトバンク(9984)",2014/2/12,菊池悟,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327485300.pdf
7685,三菱重工業（7011）,三菱重工業：EPCの拡大、調達シナジーを中心に売上利益ともに世界トップへ／三菱重(7011),2014/2/13,大内卓/張乾,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327489300.pdf
7686,アリアケジャパン（2815）,アリアケジャパン：株価が弱い今、中期的な国内成長力が不変であることに再注目／アリアケ(2815)等,2014/2/13,沖平吉康,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327744300.pdf
7687,コスモ石油（5007）,コスモ石油：マージン回復と体質改善を見込み、投資評価を「2」に引き上げる／コスモ石(5007),2014/2/13,塩田英俊,2,格上げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327797100.pdf
7688,出光興産（5019）,出光興産：石油製品マージンの改善を見込み、投資評価を「2」に引き上げる／出光興産(5019),2014/2/13,塩田英俊,2,格上げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327797600.pdf
7689,ＪＸホールディングス（5020）,ＪＸホールディングス：マージン改善と新事業開始を織り込み、投資評価を「1」へ引き上げる／ＪＸ(5020),2014/2/13,塩田英俊,1,格上げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327798100.pdf
7690,東京海上ホールディングス（8766）,東京海上ホールディングス：国内損保事業の収支改善の基調がさらに強まった／東京海上(8766),2014/2/13,丹羽孝一,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327932900.pdf
7691,大塚ホールディングス（4578）,大塚ホールディングス：通期利益計画に上振れ余地、新薬開発も概ね順調で好印象／大塚ＨＤ(4578),2014/2/13,中沢安弘/橋口和明,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327937400.pdf
7692,第一生命保険（8750）,第一生命保険：運用環境が良好で、業績好調／第一生命(8750),2014/2/13,丹羽孝一,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327946400.pdf
7693,エア・ウォーター（4088）,エア・ウォーター：産業ガスの需要回復を確認／エア・ウォーター(4088),2014/2/13,竹内忍,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021327972200.pdf
7694,富士製薬工業（4554）,富士製薬工業：14/9期1Qは販管費未消化が主因だが計画過達ペースでスタート(2月13日)／富士製薬(4554),2014/2/13,橋口和明/中沢安弘,A,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428178300.pdf
7695,キリンホールディングス（2503）,キリンホールディングス：営業減益ガイダンスはネガティブで、海外事業はリスク含みの印象(2月13日)／キリンHD(2503)等,2014/2/13,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428178800.pdf
7696,住友大阪セメント（5232）,住友大阪セメント：3Ｑ営業利益は弊社想定を上回るポジティブな数値(2月13日)／住阪セメ(5232),2014/2/13,岡芹弘幸,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428180200.pdf
7697,カルソニックカンセイ（7248）,カルソニックカンセイ：決算アップデート：3Q予定通り、14/3期会社計画上ブレへ(2月13日)／カルソカンセ(7248),2014/2/13,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428180300.pdf
7698,堀場製作所（6856）,堀場製作所：ガイダンスはコンセンサス並みだが、やや保守的との印象(2月13日)／堀場製(6856),2014/2/13,渡邉洋治,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428181100.pdf
7699,昭和電工（4004）,昭和電工：実績・計画ともに想定通りで波乱なし(2月13日)／昭電工(4004),2014/2/13,竹内忍/渡部貴人,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428183000.pdf
7700,味の素（2802）,味の素：万能細胞 iPS 細胞用培地は脱コモディティ戦略の万能薬となるか(2月13日)／味の素(2802)等,2014/2/13,沖平吉康,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428183100.pdf
7701,住友不動産（8830）,住友不動産：3Q決算はサプライズなく、通期計画に沿って順調に推移(2月13日)／住友不(8830),2014/2/13,川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428183800.pdf
7702,北越紀州製紙（3865）,北越紀州製紙：3Q営業利益は弊社予想を下回るも、大きく懸念する必要はない(2月13日)／北越紀州(3865),2014/2/13,岡芹弘幸,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428186500.pdf
7703,電通（4324）,電通：3Ｑは好決算。弊社事前予想、社内計画を上回る進捗(2月13日)／電通(4324),2014/2/13,前田栄二,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428187200.pdf
7704,アシックス（7936）,アシックス：総額 300億円のユーロ円建CB発行を発表(2月13日)／アシックス(7936),2014/2/13,並木祥行,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428190700.pdf
7705,ネクソン（3659）,ネクソン：営業利益大幅未達はサプライズだが実態は弊社想定並みで推移(2月13日)／ネクソン(3659),2014/2/13,神近広ニ/前田栄二,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428191500.pdf
7706,長谷工コーポレーション（1808）,長谷工コーポレーション：6期ぶりの復配を公表、利益率も順調に改善だが目先材料は一巡(2月13日)／長谷工(1808),2014/2/13,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428192400.pdf
7707,住友ゴム工業（5110）,住友ゴム工業：業績ノーサプライズも GY からの提携解消申し入れは不安材料(2月13日)／住友ゴム(5110),2014/2/13,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428193200.pdf
7708,高砂熱学工業（1969）,高砂熱学工業：総利益率の改善と国内産業空調受注の底打ちは想定よりも良好(2月13日)／高砂熱(1969),2014/2/13,川嶋宏樹,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428198500.pdf
7709,戸田建設（1860）,戸田建設：3Q決算はサプライズなし、2年ぶりの落ち着いた決算内容(2月13日)／戸田建(1860),2014/2/13,川嶋宏樹,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428198600.pdf
7710,イオンフィナンシャルサービス（8570）,イオンフィナンシャルサービス：市場の期待に応えるにはさらなる実績の積み上げが必要／イオンFS(8570),2014/2/14,丹羽孝一,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428714000.pdf
7711,日本プライムリアルティ投資法人（8955）,日本プライムリアルティ投資法人：稼働率は安定維持。物件取得効果もあり安定した分配金／日本プラR(8955),2014/2/14,鳥井裕史,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428824000.pdf
7712,ソニーフィナンシャルホールディングス（8729）,ソニーフィナンシャルホールディングス：MCEV1.2兆円は想定線。生保販売の再加速に期待／ソニーFH(8729),2014/2/14,丹羽孝一,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428862100.pdf
7713,ＮＫＳＪホールディングス（8630）,ＮＫＳＪホールディングス：経常利益進捗率 70％は想定内。自動車保険の収支改善に注目／NKSJHD(8630),2014/2/14,丹羽孝一,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428883700.pdf
7714,フロンティア不動産投資法人（8964）,フロンティア不動産投資法人：物件譲渡資金を活用した積極的な物件取得は増配へつながろう／フロンティアRE(8964),2014/2/14,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021428888700.pdf
7715,ＳＵＭＣＯ（3436）,ＳＵＭＣＯ：需要回復継続も、合理化余地縮小で上期計画は市場期待値以下(2月14日)／SUMCO(3436),2014/2/14,竹内忍/渡部貴人,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729199400.pdf
7716,日本ビルファンド投資法人（8951）,日本ビルファンド投資法人：賃料改善と物件取得で 14/12期の分配金上積みが待たれよう(2月14日)／日本ビルF(8951)等,2014/2/14,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729199500.pdf
7717,マツモトキヨシホールディングス（3088）,マツモトキヨシホールディングス：3Q利益は弊社想定を下回るも、トップラインは引き続き好調(2月14日)／マツモトキヨシ(3088),2014/2/14,川原潤,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729200200.pdf
7718,ＤＩＣ（4631）,ＤＩＣ：実績・今期ガイダンスともにサプライズなし、グラビアインキが好調(2月14日)／ＤＩＣ(4631),2014/2/14,渡部貴人,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729204300.pdf
7719,山崎製パン（2212）,山崎製パン：社外取締役との責任限定契約締結可能な定款への動きには注目(2月14日)／山崎パン(2212),2014/2/14,沖平吉康,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729204400.pdf
7720,飯田グループホールディングス（3291）,飯田グループホールディングス：子会社アーネストワンの 3Q決算は建売粗利率低下で低調(2月14日)／飯田GHD(3291),2014/2/14,牧一統/川嶋宏樹,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729207100.pdf
7721,東洋ゴム工業（5105）,東洋ゴム工業：実績大幅上ブレ、ガイダンスも営業増益予想とポジティブな印象(2月14日)／洋ゴム(5105),2014/2/14,松本邦裕,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729207800.pdf
7722,日本農薬（4997）,日本農薬：滑り出し好調、ユーロの前提変更等を踏まえ目標株価引き上げ(2月14日)／日農薬(4997),2014/2/14,竹内忍,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729209100.pdf
7723,グリー（3632）,グリー：2Qはコンセンサス上回る利益で底打ち感。4Qに本格回復の期待(2月14日)／グリー(3632),2014/2/14,前田栄二,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729209600.pdf
7724,アサツー  ディ・ケイ（9747）,アサツー ディ・ケイ：本格回復には課題も残る。配当政策はさらに前向きに(2月14日)／アサツーDK(9747),2014/2/14,前田栄二,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729210600.pdf
7725,マブチモーター（6592）,マブチモーター：為替を考慮すると弊社予想を上回る会社計画でポジティブな印象(2月14日)／マブチ(6592),2014/2/14,渡邉洋治,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729212900.pdf
7726,住友ゴム工業（5110）,住友ゴム工業：タイヤ供給ビジネスが焦点、それ以外の提携は既に実質停止状態(2月14日)／住友ゴム(5110),2014/2/14,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729213800.pdf
7727,楽天（4755）,楽天：また大型買収発表。まずはケチケチプロジェクトで Kobo の赤縮を(2月14日)／楽天(4755),2014/2/14,金森都,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729219600.pdf
7728,ヤマトホールディングス（9064）,ヤマトホールディングス：値上げ期待の一方で賃金上昇圧力高まる。投資評価「3」を継続／ヤマトHD(9064),2014/2/17,板?ｱ王亮,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729472500.pdf
7729,富士電機（6504）,富士電機：14/3期上振れ、15/3期以降上積みも業績改善は織り込みと判断／富士電機(6504),2014/2/17,嶋田幸彦,2,格下げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729490500.pdf
7730,ジャパンエクセレント投資法人（8987）,ジャパンエクセレント投資法人：稼働率は高水準を確保。DPUは安定推移もさらなる改善が課題／Jエクセレント(8987)等,2014/2/17,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729560100.pdf
7731,東レ（3402）,東レ：新たなグローバルな高みに向けて新中期経営課題を発表／東レ(3402),2014/2/17,渡部貴人,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021729579000.pdf
7732,科研製薬（4521）,科研製薬：アルツの販売不振を受けて投資評価を「2」へ引き下げ／科研薬(4521),2014/2/18,橋口和明/中沢安弘,2,格下げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021829966700.pdf
7733,日立物流（9086）,"Hitachi Transport System：Reiterate 1-Outperform on 3PL growth, stable margins, low P/E／日立物(9086)",2014/2/18,Osuke Itazaki,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021829967200.pdf
7734,日本ビルファンド投資法人（8951）,日本ビルファンド投資法人：14/12期以降のDPU改善が課題。物件取得の上積みを期待する／日本ビルF(8951)等,2014/2/18,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021829968200.pdf
7735,フロンティア不動産投資法人（8964）,フロンティア不動産投資法人：物件売却での売却益確保＋物件取得での収益強化が期待できる／フロンティアRE(8964)等,2014/2/18,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021829976500.pdf
7736,ＮＥＣ（6701）,ＮＥＣ：今期営業利益を計画線へ引き上げ、来期以降は主要事業上積み／ＮＥＣ(6701),2014/2/18,嶋田幸彦,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021829976800.pdf
7737,センコー（9069）,センコー：積極的な経営姿勢を背景とした、荷主への運賃改定進捗に期待／センコー(9069)等,2014/2/18,板?ｱ王亮,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021830071800.pdf
7738,ＭＩＤリート投資法人（3227）,ＭＩＤリート投資法人：13/12期は売却損消失で分配金は回復。14/6期以降は減配傾向／ＭＩＤ(3227),2014/2/18,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021830095200.pdf
7739,ブリヂストン（5108）,ブリヂストン：説明会好印象、条件そろえば会社計画上ブレの可能性(2月18日)／ブリヂストン(5108),2014/2/18,松本邦裕,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021930284900.pdf
7740,昭和シェル石油（5002）,昭和シェル石油：14/12期は石油製品マージンと太陽光パネルの改善で上方修正(2月18日)／昭和シェル(5002),2014/2/18,塩田英俊,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021930285100.pdf
7741,東燃ゼネラル石油（5012）,東燃ゼネラル石油：14/12期は石油製品マージンの改善から実質増益を予想(2月18日)／東ゼネ石(5012),2014/2/18,塩田英俊,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021930285900.pdf
7742,トレンドマイクロ（4704）,トレンドマイクロ：新製品期待はあろうが、Windows 用製品の動向が引き続き懸念(2月18日)／トレンド(4704),2014/2/18,菊池悟,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021930288200.pdf
7743,日本水産（1332）,日本水産：15/3期が復配へ向けての正念場／日水(1332),2014/2/19,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021930479000.pdf
7744,豊田合成（7282）,豊田合成：取材アップデート：15/3期会社期初計画は減益の可能性あり／豊田合(7282),2014/2/19,松本邦裕,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021930561000.pdf
7745,産業ファンド投資法人（3249）,産業ファンド投資法人：14/6 期も公募増資と物件取得を組み合わせて高利回り物件取得／産業ファ(3249),2014/2/19,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014021930613200.pdf
7746,サッポロホールディングス（2501）,サッポロホールディングス：恵比寿顔で業績拡大を期待できるのは 15/12期からだろう／サッポロHD(2501)等,2014/2/20,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031033000.pdf
7747,アサヒグループホールディングス（2502）,アサヒグループホールディングス：株価にもプレミアムが乗る日を目指してスーパードライは進化する／アサヒ(2502)等,2014/2/20,沖平吉康,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031033400.pdf
7748,キリンホールディングス（2503）,キリンホールディングス：まだ海外が不安材料／キリンHD(2503)等,2014/2/20,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031034200.pdf
7749,富士通（6702）,富士通：14/3期及び来期以降の営業利益は従来予想線。LSI 改革は遅延／富士通(6702),2014/2/20,嶋田幸彦,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031067100.pdf
7750,東日本旅客鉄道（9020）,東日本旅客鉄道：コスト高止まりが続き当面利益成長は限定的。投資評価「2」継続／JR東日本(9020),2014/2/20,板?ｱ王亮,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031070100.pdf
7751,ジャパンエクセレント投資法人（8987）,ジャパンエクセレント投資法人：投資評価「1」へ。賃料改善+物件取得でDPU成長を期待／Jエクセレント(8987)等,2014/2/20,鳥井裕史,1,格上げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031092500.pdf
7752,日本プライムリアルティ投資法人（8955）,日本プライムリアルティ投資法人：投資評価を「2」に引き下げ。DPU上昇傾向を評価も、割安感は後退／日本プラR(8955)等,2014/2/20,鳥井裕史,2,格下げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031099900.pdf
7753,東海旅客鉄道（9022）,東海旅客鉄道：利益予想底上げ。株価割安感強まり投資評価を「1」へ引き上げ／ＪＲ東海(9022),2014/2/20,板?ｱ王亮,1,格上げ,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031108300.pdf
7754,西日本旅客鉄道（9021）,西日本旅客鉄道：15/3期は特殊要因多く前期比減益を予想。投資評価「2」を継続／JR西日本(9021),2014/2/20,板?ｱ王亮,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031150700.pdf
7755,ジャパン・ホテル・リート投資法人（8985）,ジャパン・ホテル・リート投資法人：14/12期はTDR30周年反動で保守的も、分配金上積みを期待／ＪＨＲ(8985),2014/2/20,鳥井裕史,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022031151400.pdf
7756,イオンフィナンシャルサービス（8570）,イオンフィナンシャルサービス：ダイナミックな 2つの判断はサプライズ(2月20日)／イオンFS(8570),2014/2/20,丹羽孝一,3,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022131315200.pdf
7757,産業ファンド投資法人（3249）,産業ファンド投資法人：取得規模を高めて DPU成長率を高められるかに注目したい／産業ファ(3249)等,2014/2/21,鳥井裕史,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022131531000.pdf
7758,伊藤ハム（2284）,伊藤ハム：3月下旬新宿にザ・グランド「ウインナーする～号」が現る／伊藤ハム(2284),2014/2/21,沖平吉康,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022131531100.pdf
7759,不二家（2211）,不二家：スイートガーデン買収によるシナジー効果に注目／不二家(2211),2014/2/21,沖平吉康,2,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022131531800.pdf
7760,味の素（2802）,味の素：新中計発表：リジン価格に“みじん”も頼らぬ利益成長を表明／味の素(2802)等,2014/2/21,沖平吉康,1,変更無し,../data/individual_stock_else/SMBC/pdf/individual_stock/1/2014022131604400.pdf
